74
0xe320	0x9075
0xb3	0xcc1d	; Hangul SsangCieuc-I-Pieup
0xb4	0xcc1e	; Hangul SsangCieuc-I-PieupSios
0xb5	0xcc1f	; Hangul SsangCieuc-I-Sios
0xb6	0xcc20	; Hangul SsangCieuc-I-Ssangsios
0xb7	0xcc21	; Hangul SsangCieuc-I-Ieung
0xb8	0xcc22	; Hangul SsangCieuc-I-Cieuc
0xb9	0xcc23	; Hangul SsangCieuc-I-Chieuch
0xba	0xcc24	; Hangul SsangCieuc-I-Khieukh
0xbb	0xcc25	; Hangul SsangCieuc-I-Thieuth
0xbc	0xcc26	; Hangul SsangCieuc-I-Phieuph
0xbd	0xcc27	; Hangul SsangCieuc-I-Hieuh

DBCSTABLE 141           ;LeadByte = 0xc0

0x41	0x110e	;A Choseong
0x61	0xcc28	;a Hangul Chieuch-A
0x62	0xcc29	;b Hangul Chieuch-A-Kiyeok
0x63	0xcc2a	;c Hangul Chieuch-A-SsangKiyeok
0x64	0xcc2b	;d Hangul Chieuch-A-KiyeokSios
0x65	0xcc2c	;e Hangul Chieuch-A-Nieun
0x66	0xcc2d	;f Hangul Chieuch-A-NieunCieuc
0x67	0xcc2e	;g Hangul Chieuch-A-NieunHieuh
0x68	0xcc2f	;h Hangul Chieuch-A-Tikeut
0x69	0xcc30	;i Hangul Chieuch-A-Rieul
0x6a	0xcc31	;j Hangul Chieuch-A-RieulKiyeok
0x6b	0xcc32	;k Hangul Chieuch-A-RieulMieum
0x6c	0xcc33	;l Hangul Chieuch-A-RieulPieup
0x6d	0xcc34	;m Hangul Chieuch-A-RieulSios
0x6e	0xcc35	;n Hangul Chieuch-A-RieulThieuth
0x6f	0xcc36	;o Hangul Chieuch-A-RieulPhieuph
0x70	0xcc37	;p Hangul Chieuch-A-RieulHieuh
0x71	0xcc38	;q Hangul Chieuch-A-Mieum
0x73	0xcc39	;s Hangul Chieuch-A-Pieup
0x74	0xcc3a	;t Hangul Chieuch-A-PieupSios
0x75	0xcc3b	;u Hangul Chieuch-A-Sios
0x76	0xcc3c	;v Hangul Chieuch-A-Ssangsios
0x77	0xcc3d	;w Hangul Chieuch-A-Ieung
0x78	0xcc3e	;x Hangul Chieuch-A-Cieuc
0x79	0xcc3f	;y Hangul Chieuch-A-Chieuch
0x7a	0xcc40	;z Hangul Chieuch-A-Khieukh
0x7b	0xcc41	;{ Hangul Chieuch-A-Thieuth
0x7c	0xcc42	;| Hangul Chieuch-A-Phieuph
0x7d	0xcc43	;} Hangul Chieuch-A-Hieuh
0x81	0xcc44	; Hangul Chieuch-Ae
0x82	0xcc45	; Hangul Chieuch-Ae-Kiyeok
0x83	0xcc46	; Hangul Chieuch-Ae-SsangKiyeok
0x84	0xcc47	; Hangul Chieuch-Ae-KiyeokSios
0x85	0xcc48	; Hangul Chieuch-Ae-Nieun
0x86	0xcc49	; Hangul Chieuch-Ae-NieunCieuc
0x87	0xcc4a	; Hangul Chieuch-Ae-NieunHieuh
0x88	0xcc4b	; Hangul Chieuch-Ae-Tikeut
0x89	0xcc4c	; Hangul Chieuch-Ae-Rieul
0x8a	0xcc4d	; Hangul Chieuch-Ae-RieulKiyeok
0x8b	0xcc4e	; Hangul Chieuch-Ae-RieulMieum
0x8c	0xcc4f	; Hangul Chieuch-Ae-RieulPieup
0x8d	0xcc50	; Hangul Chieuch-Ae-RieulSios
0x8e	0xcc51	; Hangul Chieuch-Ae-RieulThieuth
0x8f	0xcc52	; Hangul Chieuch-Ae-RieulPhieuph
0x90	0xcc53	; Hangul Chieuch-Ae-RieulHieuh
0x91	0xcc54	; Hangul Chieuch-Ae-Mieum
0x93	0xcc55	; Hangul Chieuch-Ae-Pieup
0x94	0xcc56	; Hangul Chieuch-Ae-PieupSios
0x95	0xcc57	; Hangul Chieuch-Ae-Sios
0x96	0xcc58	; Hangul Chieuch-Ae-Ssangsios
0x97	0xcc59	; Hangul Chieuch-Ae-Ieung
0x98	0xcc5a	; Hangul Chieuch-Ae-Cieuc
0x99	0xcc5b	; Hangul Chieuch-Ae-Chieuch
0x9a	0xcc5c	; Hangul Chieuch-Ae-Khieukh
0x9b	0xcc5d	; Hangul Chieuch-Ae-Thieuth
0x9c	0xcc5e	; Hangul Chieuch-Ae-Phieuph
0x9d	0xcc5f	; Hangul Chieuch-Ae-Hieuh
0xa1	0xcc60	; Hangul Chieuch-Ya
0xa2	0xcc61	; Hangul Chieuch-Ya-Kiyeok
0xa3	0xcc62	; Hangul Chieuch-Ya-SsangKiyeok
0xa4	0xcc63	; Hangul Chieuch-Ya-KiyeokSios
0xa5	0xcc64	; Hangul Chieuch-Ya-Nieun
0xa6	0xcc65	; Hangul Chieuch-Ya-NieunCieuc
0xa7	0xcc66	; Hangul Chieuch-Ya-NieunHieuh
0xa8	0xcc67	; Hangul Chieuch-Ya-Tikeut
0xa9	0xcc68	; Hangul Chieuch-Ya-Rieul
0xaa	0xcc69	; Hangul Chieuch-Ya-RieulKiyeok
0xab	0xcc6a	; Hangul Chieuch-Ya-RieulMieum
0xac	0xcc6b	; Hangul Chieuch-Ya-RieulPieup
0xad	0xcc6c	; Hangul Chieuch-Ya-RieulSios
0xae	0xcc6d	; Hangul Chieuch-Ya-RieulThieuth
0xaf	0xcc6e	; Hangul Chieuch-Ya-RieulPhieuph
0xb0	0xcc6f	; Hangul Chieuch-Ya-RieulHieuh
0xb1	0xcc70	; Hangul Chieuch-Ya-Mieum
0xb3	0xcc71	; Hangul Chieuch-Ya-Pieup
0xb4	0xcc72	; Hangul Chieuch-Ya-PieupSios
0xb5	0xcc73	; Hangul Chieuch-Ya-Sios
0xb6	0xcc74	; Hangul Chieuch-Ya-Ssangsios
0xb7	0xcc75	; Hangul Chieuch-Ya-Ieung
0xb8	0xcc76	; Hangul Chieuch-Ya-Cieuc
0xb9	0xcc77	; Hangul Chieuch-Ya-Chieuch
0xba	0xcc78	; Hangul Chieuch-Ya-Khieukh
0xbb	0xcc79	; Hangul Chieuch-Ya-Thieuth
0xbc	0xcc7a	; Hangul Chieuch-Ya-Phieuph
0xbd	0xcc7b	; Hangul Chieuch-Ya-Hieuh
0xc1	0xcc7c	; Hangul Chieuch-Yae
0xc2	0xcc7d	; Hangul Chieuch-Yae-Kiyeok
0xc3	0xcc7e	; Hangul Chieuch-Yae-SsangKiyeok
0xc4	0xcc7f	; Hangul Chieuch-Yae-KiyeokSios
0xc5	0xcc80	; Hangul Chieuch-Yae-Nieun
0xc6	0xcc81	; Hangul Chieuch-Yae-NieunCieuc
0xc7	0xcc82	; Hangul Chieuch-Yae-NieunHieuh
0xc8	0xcc83	; Hangul Chieuch-Yae-Tikeut
0xc9	0xcc84	; Hangul Chieuch-Yae-Rieul
0xca	0xcc85	; Hangul Chieuch-Yae-RieulKiyeok
0xcb	0xcc86	; Hangul Chieuch-Yae-RieulMieum
0xcc	0xcc87	; Hangul Chieuch-Yae-RieulPieup
0xcd	0xcc88	; Hangul Chieuch-Yae-RieulSios
0xce	0xcc89	; Hangul Chieuch-Yae-RieulThieuth
0xcf	0xcc8a	; Hangul Chieuch-Yae-RieulPhieuph
0xd0	0xcc8b	; Hangul Chieuch-Yae-RieulHieuh
0xd1	0xcc8c	; Hangul Chieuch-Yae-Mieum
0xd3	0xcc8d	; Hangul Chieuch-Yae-Pieup
0xd4	0xcc8e	; Hangul Chieuch-Yae-PieupSios
0xd5	0xcc8f	; Hangul Chieuch-Yae-Sios
0xd6	0xcc90	; Hangul Chieuch-Yae-Ssangsios
0xd7	0xcc91	; Hangul Chieuch-Yae-Ieung
0xd8	0xcc92	; Hangul Chieuch-Yae-Cieuc
0xd9	0xcc93	; Hangul Chieuch-Yae-Chieuch
0xda	0xcc94	; Hangul Chieuch-Yae-Khieukh
0xdb	0xcc95	; Hangul Chieuch-Yae-Thieuth
0xdc	0xcc96	; Hangul Chieuch-Yae-Phieuph
0xdd	0xcc97	; Hangul Chieuch-Yae-Hieuh
0xe1	0xcc98	; Hangul Chieuch-Eo
0xe2	0xcc99	; Hangul Chieuch-Eo-Kiyeok
0xe3	0xcc9a	; Hangul Chieuch-Eo-SsangKiyeok
0xe4	0xcc9b	; Hangul Chieuch-Eo-KiyeokSios
0xe5	0xcc9c	; Hangul Chieuch-Eo-Nieun
0xe6	0xcc9d	; Hangul Chieuch-Eo-NieunCieuc
0xe7	0xcc9e	; Hangul Chieuch-Eo-NieunHieuh
0xe8	0xcc9f	; Hangul Chieuch-Eo-Tikeut
0xe9	0xcca0	; Hangul Chieuch-Eo-Rieul
0xea	0xcca1	; Hangul Chieuch-Eo-RieulKiyeok
0xeb	0xcca2	; Hangul Chieuch-Eo-RieulMieum
0xec	0xcca3	; Hangul Chieuch-Eo-RieulPieup
0xed	0xcca4	; Hangul Chieuch-Eo-RieulSios
0xee	0xcca5	; Hangul Chieuch-Eo-RieulThieuth
0xef	0xcca6	; Hangul Chieuch-Eo-RieulPhieuph
0xf0	0xcca7	; Hangul Chieuch-Eo-RieulHieuh
0xf1	0xcca8	; Hangul Chieuch-Eo-Mieum
0xf3	0xcca9	; Hangul Chieuch-Eo-Pieup
0xf4	0xccaa	; Hangul Chieuch-Eo-PieupSios
0xf5	0xccab	; Hangul Chieuch-Eo-Sios
0xf6	0xccac	; Hangul Chieuch-Eo-Ssangsios
0xf7	0xccad	; Hangul Chieuch-Eo-Ieung
0xf8	0xccae	; Hangul Chieuch-Eo-Cieuc
0xf9	0xccaf	; Hangul Chieuch-Eo-Chieuch
0xfa	0xccb0	; Hangul Chieuch-Eo-Khieukh
0xfb	0xccb1	; Hangul Chieuch-Eo-Thieuth
0xfc	0xccb2	; Hangul Chieuch-Eo-Phieuph
0xfd	0xccb3	; Hangul Chieuch-Eo-Hieuh

DBCSTABLE 168           ;LeadByte = 0xc1

0x41	0xccb4	;A Hangul Chieuch-E
0x42	0xccb5	;B Hangul Chieuch-E-Kiyeok
0x43	0xccb6	;C Hangul Chieuch-E-SsangKiyeok
0x44	0xccb7	;D Hangul Chieuch-E-KiyeokSios
0x45	0xccb8	;E Hangul Chieuch-E-Nieun
0x46	0xccb9	;F Hangul Chieuch-E-NieunCieuc
0x47	0xccba	;G Hangul Chieuch-E-NieunHieuh
0x48	0xccbb	;H Hangul Chieuch-E-Tikeut
0x49	0xccbc	;I Hangul Chieuch-E-Rieul
0x4a	0xccbd	;J Hangul Chieuch-E-RieulKiyeok
0x4b	0xccbe	;K Hangul Chieuch-E-RieulMieum
0x4c	0xccbf	;L Hangul Chieuch-E-RieulPieup
0x4d	0xccc0	;M Hangul Chieuch-E-RieulSios
0x4e	0xccc1	;N Hangul Chieuch-E-RieulThieuth
0x4f	0xccc2	;O Hangul Chieuch-E-RieulPhieuph
0x50	0xccc3	;P Hangul Chieuch-E-RieulHieuh
0x51	0xccc4	;Q Hangul Chieuch-E-Mieum
0x53	0xccc5	;S Hangul Chieuch-E-Pieup
0x54	0xccc6	;T Hangul Chieuch-E-PieupSios
0x55	0xccc7	;U Hangul Chieuch-E-Sios
0x56	0xccc8	;V Hangul Chieuch-E-Ssangsios
0x57	0xccc9	;W Hangul Chieuch-E-Ieung
0x58	0xccca	;X Hangul Chieuch-E-Cieuc
0x59	0xcccb	;Y Hangul Chieuch-E-Chieuch
0x5a	0xcccc	;Z Hangul Chieuch-E-Khieukh
0x5b	0xcccd	;[ Hangul Chieuch-E-Thieuth
0x5c	0xccce	;\ Hangul Chieuch-E-Phieuph
0x5d	0xcccf	;] Hangul Chieuch-E-Hieuh
0x61	0xccd0	;a Hangul Chieuch-Yeo
0x62	0xccd1	;b Hangul Chieuch-Yeo-Kiyeok
0x63	0xccd2	;c Hangul Chieuch-Yeo-SsangKiyeok
0x64	0xccd3	;d Hangul Chieuch-Yeo-KiyeokSios
0x65	0xccd4	;e Hangul Chieuch-Yeo-Nieun
0x66	0xccd5	;f Hangul Chieuch-Yeo-NieunCieuc
0x67	0xccd6	;g Hangul Chieuch-Yeo-NieunHieuh
0x68	0xccd7	;h Hangul Chieuch-Yeo-Tikeut
0x69	0xccd8	;i Hangul Chieuch-Yeo-Rieul
0x6a	0xccd9	;j Hangul Chieuch-Yeo-RieulKiyeok
0x6b	0xccda	;k Hangul Chieuch-Yeo-RieulMieum
0x6c	0xccdb	;l Hangul Chieuch-Yeo-RieulPieup
0x6d	0xccdc	;m Hangul Chieuch-Yeo-RieulSios
0x6e	0xccdd	;n Hangul Chieuch-Yeo-RieulThieuth
0x6f	0xccde	;o Hangul Chieuch-Yeo-RieulPhieuph
0x70	0xccdf	;p Hangul Chieuch-Yeo-RieulHieuh
0x71	0xcce0	;q Hangul Chieuch-Yeo-Mieum
0x73	0xcce1	;s Hangul Chieuch-Yeo-Pieup
0x74	0xcce2	;t Hangul Chieuch-Yeo-PieupSios
0x75	0xcce3	;u Hangul Chieuch-Yeo-Sios
0x76	0xcce4	;v Hangul Chieuch-Yeo-Ssangsios
0x77	0xcce5	;w Hangul Chieuch-Yeo-Ieung
0x78	0xcce6	;x Hangul Chieuch-Yeo-Cieuc
0x79	0xcce7	;y Hangul Chieuch-Yeo-Chieuch
0x7a	0xcce8	;z Hangul Chieuch-Yeo-Khieukh
0x7b	0xcce9	;{ Hangul Chieuch-Yeo-Thieuth
0x7c	0xccea	;| Hangul Chieuch-Yeo-Phieuph
0x7d	0xcceb	;} Hangul Chieuch-Yeo-Hieuh
0x81	0xccec	; Hangul Chieuch-Ye
0x82	0xcced	; Hangul Chieuch-Ye-Kiyeok
0x83	0xccee	; Hangul Chieuch-Ye-SsangKiyeok
0x84	0xccef	; Hangul Chieuch-Ye-KiyeokSios
0x85	0xccf0	; Hangul Chieuch-Ye-Nieun
0x86	0xccf1	; Hangul Chieuch-Ye-NieunCieuc
0x87	0xccf2	; Hangul Chieuch-Ye-NieunHieuh
0x88	0xccf3	; Hangul Chieuch-Ye-Tikeut
0x89	0xccf4	; Hangul Chieuch-Ye-Rieul
0x8a	0xccf5	; Hangul Chieuch-Ye-RieulKiyeok
0x8b	0xccf6	; Hangul Chieuch-Ye-RieulMieum
0x8c	0xccf7	; Hangul Chieuch-Ye-RieulPieup
0x8d	0xccf8	; Hangul Chieuch-Ye-RieulSios
0x8e	0xccf9	; Hangul Chieuch-Ye-RieulThieuth
0x8f	0xccfa	; Hangul Chieuch-Ye-RieulPhieuph
0x90	0xccfb	; Hangul Chieuch-Ye-RieulHieuh
0x91	0xccfc	; Hangul Chieuch-Ye-Mieum
0x93	0xccfd	; Hangul Chieuch-Ye-Pieup
0x94	0xccfe	; Hangul Chieuch-Ye-PieupSios
0x95	0xccff	; Hangul Chieuch-Ye-Sios
0x96	0xcd00	; Hangul Chieuch-Ye-Ssangsios
0x97	0xcd01	; Hangul Chieuch-Ye-Ieung
0x98	0xcd02	; Hangul Chieuch-Ye-Cieuc
0x99	0xcd03	; Hangul Chieuch-Ye-Chieuch
0x9a	0xcd04	; Hangul Chieuch-Ye-Khieukh
0x9b	0xcd05	; Hangul Chieuch-Ye-Thieuth
0x9c	0xcd06	; Hangul Chieuch-Ye-Phieuph
0x9d	0xcd07	; Hangul Chieuch-Ye-Hieuh
0xa1	0xcd08	; Hangul Chieuch-O
0xa2	0xcd09	; Hangul Chieuch-O-Kiyeok
0xa3	0xcd0a	; Hangul Chieuch-O-SsangKiyeok
0xa4	0xcd0b	; Hangul Chieuch-O-KiyeokSios
0xa5	0xcd0c	; Hangul Chieuch-O-Nieun
0xa6	0xcd0d	; Hangul Chieuch-O-NieunCieuc
0xa7	0xcd0e	; Hangul Chieuch-O-NieunHieuh
0xa8	0xcd0f	; Hangul Chieuch-O-Tikeut
0xa9	0xcd10	; Hangul Chieuch-O-Rieul
0xaa	0xcd11	; Hangul Chieuch-O-RieulKiyeok
0xab	0xcd12	; Hangul Chieuch-O-RieulMieum
0xac	0xcd13	; Hangul Chieuch-O-RieulPieup
0xad	0xcd14	; Hangul Chieuch-O-RieulSios
0xae	0xcd15	; Hangul Chieuch-O-RieulThieuth
0xaf	0xcd16	; Hangul Chieuch-O-RieulPhieuph
0xb0	0xcd17	; Hangul Chieuch-O-RieulHieuh
0xb1	0xcd18	; Hangul Chieuch-O-Mieum
0xb3	0xcd19	; Hangul Chieuch-O-Pieup
0xb4	0xcd1a	; Hangul Chieuch-O-PieupSios
0xb5	0xcd1b	; Hangul Chieuch-O-Sios
0xb6	0xcd1c	; Hangul Chieuch-O-Ssangsios
0xb7	0xcd1d	; Hangul Chieuch-O-Ieung
0xb8	0xcd1e	; Hangul Chieuch-O-Cieuc
0xb9	0xcd1f	; Hangul Chieuch-O-Chieuch
0xba	0xcd20	; Hangul Chieuch-O-Khieukh
0xbb	0xcd21	; Hangul Chieuch-O-Thieuth
0xbc	0xcd22	; Hangul Chieuch-O-Phieuph
0xbd	0xcd23	; Hangul Chieuch-O-Hieuh
0xc1	0xcd24	; Hangul Chieuch-Wa
0xc2	0xcd25	; Hangul Chieuch-Wa-Kiyeok
0xc3	0xcd26	; Hangul Chieuch-Wa-SsangKiyeok
0xc4	0xcd27	; Hangul Chieuch-Wa-KiyeokSios
0xc5	0xcd28	; Hangul Chieuch-Wa-Nieun
0xc6	0xcd29	; Hangul Chieuch-Wa-NieunCieuc
0xc7	0xcd2a	; Hangul Chieuch-Wa-NieunHieuh
0xc8	0xcd2b	; Hangul Chieuch-Wa-Tikeut
0xc9	0xcd2c	; Hangul Chieuch-Wa-Rieul
0xca	0xcd2d	; Hangul Chieuch-Wa-RieulKiyeok
0xcb	0xcd2e	; Hangul Chieuch-Wa-RieulMieum
0xcc	0xcd2f	; Hangul Chieuch-Wa-RieulPieup
0xcd	0xcd30	; Hangul Chieuch-Wa-RieulSios
0xce	0xcd31	; Hangul Chieuch-Wa-RieulThieuth
0xcf	0xcd32	; Hangul Chieuch-Wa-RieulPhieuph
0xd0	0xcd33	; Hangul Chieuch-Wa-RieulHieuh
0xd1	0xcd34	; Hangul Chieuch-Wa-Mieum
0xd3	0xcd35	; Hangul Chieuch-Wa-Pieup
0xd4	0xcd36	; Hangul Chieuch-Wa-PieupSios
0xd5	0xcd37	; Hangul Chieuch-Wa-Sios
0xd6	0xcd38	; Hangul Chieuch-Wa-Ssangsios
0xd7	0xcd39	; Hangul Chieuch-Wa-Ieung
0xd8	0xcd3a	; Hangul Chieuch-Wa-Cieuc
0xd9	0xcd3b	; Hangul Chieuch-Wa-Chieuch
0xda	0xcd3c	; Hangul Chieuch-Wa-Khieukh
0xdb	0xcd3d	; Hangul Chieuch-Wa-Thieuth
0xdc	0xcd3e	; Hangul Chieuch-Wa-Phieuph
0xdd	0xcd3f	; Hangul Chieuch-Wa-Hieuh
0xe1	0xcd40	; Hangul Chieuch-Wae
0xe2	0xcd41	; Hangul Chieuch-Wae-Kiyeok
0xe3	0xcd42	; Hangul Chieuch-Wae-SsangKiyeok
0xe4	0xcd43	; Hangul Chieuch-Wae-KiyeokSios
0xe5	0xcd44	; Hangul Chieuch-Wae-Nieun
0xe6	0xcd45	; Hangul Chieuch-Wae-NieunCieuc
0xe7	0xcd46	; Hangul Chieuch-Wae-NieunHieuh
0xe8	0xcd47	; Hangul Chieuch-Wae-Tikeut
0xe9	0xcd48	; Hangul Chieuch-Wae-Rieul
0xea	0xcd49	; Hangul Chieuch-Wae-RieulKiyeok
0xeb	0xcd4a	; Hangul Chieuch-Wae-RieulMieum
0xec	0xcd4b	; Hangul Chieuch-Wae-RieulPieup
0xed	0xcd4c	; Hangul Chieuch-Wae-RieulSios
0xee	0xcd4d	; Hangul Chieuch-Wae-RieulThieuth
0xef	0xcd4e	; Hangul Chieuch-Wae-RieulPhieuph
0xf0	0xcd4f	; Hangul Chieuch-Wae-RieulHieuh
0xf1	0xcd50	; Hangul Chieuch-Wae-Mieum
0xf3	0xcd51	; Hangul Chieuch-Wae-Pieup
0xf4	0xcd52	; Hangul Chieuch-Wae-PieupSios
0xf5	0xcd53	; Hangul Chieuch-Wae-Sios
0xf6	0xcd54	; Hangul Chieuch-Wae-Ssangsios
0xf7	0xcd55	; Hangul Chieuch-Wae-Ieung
0xf8	0xcd56	; Hangul Chieuch-Wae-Cieuc
0xf9	0xcd57	; Hangul Chieuch-Wae-Chieuch
0xfa	0xcd58	; Hangul Chieuch-Wae-Khieukh
0xfb	0xcd59	; Hangul Chieuch-Wae-Thieuth
0xfc	0xcd5a	; Hangul Chieuch-Wae-Phieuph
0xfd	0xcd5b	; Hangul Chieuch-Wae-Hieuh

DBCSTABLE 168           ;LeadByte = 0xc2

0x41	0xcd5c	;A Hangul Chieuch-Oe
0x42	0xcd5d	;B Hangul Chieuch-Oe-Kiyeok
0x43	0xcd5e	;C Hangul Chieuch-Oe-SsangKiyeok
0x44	0xcd5f	;D Hangul Chieuch-Oe-KiyeokSios
0x45	0xcd60	;E Hangul Chieuch-Oe-Nieun
0x46	0xcd61	;F Hangul Chieuch-Oe-NieunCieuc
0x47	0xcd62	;G Hangul Chieuch-Oe-NieunHieuh
0x48	0xcd63	;H Hangul Chieuch-Oe-Tikeut
0x49	0xcd64	;I Hangul Chieuch-Oe-Rieul
0x4a	0xcd65	;J Hangul Chieuch-Oe-RieulKiyeok
0x4b	0xcd66	;K Hangul Chieuch-Oe-RieulMieum
0x4c	0xcd67	;L Hangul Chieuch-Oe-RieulPieup
0x4d	0xcd68	;M Hangul Chieuch-Oe-RieulSios
0x4e	0xcd69	;N Hangul Chieuch-Oe-RieulThieuth
0x4f	0xcd6a	;O Hangul Chieuch-Oe-RieulPhieuph
0x50	0xcd6b	;P Hangul Chieuch-Oe-RieulHieuh
0x51	0xcd6c	;Q Hangul Chieuch-Oe-Mieum
0x53	0xcd6d	;S Hangul Chieuch-Oe-Pieup
0x54	0xcd6e	;T Hangul Chieuch-Oe-PieupSios
0x55	0xcd6f	;U Hangul Chieuch-Oe-Sios
0x56	0xcd70	;V Hangul Chieuch-Oe-Ssangsios
0x57	0xcd71	;W Hangul Chieuch-Oe-Ieung
0x58	0xcd72	;X Hangul Chieuch-Oe-Cieuc
0x59	0xcd73	;Y Hangul Chieuch-Oe-Chieuch
0x5a	0xcd74	;Z Hangul Chieuch-Oe-Khieukh
0x5b	0xcd75	;[ Hangul Chieuch-Oe-Thieuth
0x5c	0xcd76	;\ Hangul Chieuch-Oe-Phieuph
0x5d	0xcd77	;] Hangul Chieuch-Oe-Hieuh
0x61	0xcd78	;a Hangul Chieuch-Yo
0x62	0xcd79	;b Hangul Chieuch-Yo-Kiyeok
0x63	0xcd7a	;c Hangul Chieuch-Yo-SsangKiyeok
0x64	0xcd7b	;d Hangul Chieuch-Yo-KiyeokSios
0x65	0xcd7c	;e Hangul Chieuch-Yo-Nieun
0x66	0xcd7d	;f Hangul Chieuch-Yo-NieunCieuc
0x67	0xcd7e	;g Hangul Chieuch-Yo-NieunHieuh
0x68	0xcd7f	;h Hangul Chieuch-Yo-Tikeut
0x69	0xcd80	;i Hangul Chieuch-Yo-Rieul
0x6a	0xcd81	;j Hangul Chieuch-Yo-RieulKiyeok
0x6b	0xcd82	;k Hangul Chieuch-Yo-RieulMieum
0x6c	0xcd83	;l Hangul Chieuch-Yo-RieulPieup
0x6d	0xcd84	;m Hangul Chieuch-Yo-RieulSios
0x6e	0xcd85	;n Hangul Chieuch-Yo-RieulThieuth
0x6f	0xcd86	;o Hangul Chieuch-Yo-RieulPhieuph
0x70	0xcd87	;p Hangul Chieuch-Yo-RieulHieuh
0x71	0xcd88	;q Hangul Chieuch-Yo-Mieum
0x73	0xcd89	;s Hangul Chieuch-Yo-Pieup
0x74	0xcd8a	;t Hangul Chieuch-Yo-PieupSios
0x75	0xcd8b	;u Hangul Chieuch-Yo-Sios
0x76	0xcd8c	;v Hangul Chieuch-Yo-Ssangsios
0x77	0xcd8d	;w Hangul Chieuch-Yo-Ieung
0x78	0xcd8e	;x Hangul Chieuch-Yo-Cieuc
0x79	0xcd8f	;y Hangul Chieuch-Yo-Chieuch
0x7a	0xcd90	;z Hangul Chieuch-Yo-Khieukh
0x7b	0xcd91	;{ Hangul Chieuch-Yo-Thieuth
0x7c	0xcd92	;| Hangul Chieuch-Yo-Phieuph
0x7d	0xcd93	;} Hangul Chieuch-Yo-Hieuh
0x81	0xcd94	; Hangul Chieuch-U
0x82	0xcd95	; Hangul Chieuch-U-Kiyeok
0x83	0xcd96	; Hangul Chieuch-U-SsangKiyeok
0x84	0xcd97	; Hangul Chieuch-U-KiyeokSios
0x85	0xcd98	; Hangul Chieuch-U-Nieun
0x86	0xcd99	; Hangul Chieuch-U-NieunCieuc
0x87	0xcd9a	; Hangul Chieuch-U-NieunHieuh
0x88	0xcd9b	; Hangul Chieuch-U-Tikeut
0x89	0xcd9c	; Hangul Chieuch-U-Rieul
0x8a	0xcd9d	; Hangul Chieuch-U-RieulKiyeok
0x8b	0xcd9e	; Hangul Chieuch-U-RieulMieum
0x8c	0xcd9f	; Hangul Chieuch-U-RieulPieup
0x8d	0xcda0	; Hangul Chieuch-U-RieulSios
0x8e	0xcda1	; Hangul Chieuch-U-RieulThieuth
0x8f	0xcda2	; Hangul Chieuch-U-RieulPhieuph
0x90	0xcda3	; Hangul Chieuch-U-RieulHieuh
0x91	0xcda4	; Hangul Chieuch-U-Mieum
0x93	0xcda5	; Hangul Chieuch-U-Pieup
0x94	0xcda6	; Hangul Chieuch-U-PieupSios
0x95	0xcda7	; Hangul Chieuch-U-Sios
0x96	0xcda8	; Hangul Chieuch-U-Ssangsios
0x97	0xcda9	; Hangul Chieuch-U-Ieung
0x98	0xcdaa	; Hangul Chieuch-U-Cieuc
0x99	0xcdab	; Hangul Chieuch-U-Chieuch
0x9a	0xcdac	; Hangul Chieuch-U-Khieukh
0x9b	0xcdad	; Hangul Chieuch-U-Thieuth
0x9c	0xcdae	; Hangul Chieuch-U-Phieuph
0x9d	0xcdaf	; Hangul Chieuch-U-Hieuh
0xa1	0xcdb0	;¡ Hangul Chieuch-Weo
0xa2	0xcdb1	;¢ Hangul Chieuch-Weo-Kiyeok
0xa3	0xcdb2	;£ Hangul Chieuch-Weo-SsangKiyeok
0xa4	0xcdb3	;¤ Hangul Chieuch-Weo-KiyeokSios
0xa5	0xcdb4	;¥ Hangul Chieuch-Weo-Nieun
0xa6	0xcdb5	;¦ Hangul Chieuch-Weo-NieunCieuc
0xa7	0xcdb6	;§ Hangul Chieuch-Weo-NieunHieuh
0xa8	0xcdb7	;¨ Hangul Chieuch-Weo-Tikeut
0xa9	0xcdb8	;© Hangul Chieuch-Weo-Rieul
0xaa	0xcdb9	;ª Hangul Chieuch-Weo-RieulKiyeok
0xab	0xcdba	;« Hangul Chieuch-Weo-RieulMieum
0xac	0xcdbb	;¬ Hangul Chieuch-Weo-RieulPieup
0xad	0xcdbc	;­ Hangul Chieuch-Weo-RieulSios
0xae	0xcdbd	;® Hangul Chieuch-Weo-RieulThieuth
0xaf	0xcdbe	;¯ Hangul Chieuch-Weo-RieulPhieuph
0xb0	0xcdbf	;° Hangul Chieuch-Weo-RieulHieuh
0xb1	0xcdc0	;± Hangul Chieuch-Weo-Mieum
0xb3	0xcdc1	;³ Hangul Chieuch-Weo-Pieup
0xb4	0xcdc2	;´ Hangul Chieuch-Weo-PieupSios
0xb5	0xcdc3	;µ Hangul Chieuch-Weo-Sios
0xb6	0xcdc4	;¶ Hangul Chieuch-Weo-Ssangsios
0xb7	0xcdc5	;· Hangul Chieuch-Weo-Ieung
0xb8	0xcdc6	;¸ Hangul Chieuch-Weo-Cieuc
0xb9	0xcdc7	;¹ Hangul Chieuch-Weo-Chieuch
0xba	0xcdc8	;º Hangul Chieuch-Weo-Khieukh
0xbb	0xcdc9	;» Hangul Chieuch-Weo-Thieuth
0xbc	0xcdca	;¼ Hangul Chieuch-Weo-Phieuph
